ano;qtde_ocorrencias;crime;regiao;estado
2012;68;Outros crimes resultantes em morte;sul;rio grande do sul
2012;52;Outros crimes resultantes em morte;sul;santa catarina
2012;0;Outros crimes resultantes em morte;nordeste;sergipe
2012;0;Outros crimes resultantes em morte;sudeste;sao paulo
2012;2;Outros crimes resultantes em morte;norte;tocantins
2013;0;Outros crimes resultantes em morte;norte;acre
2013;0;Outros crimes resultantes em morte;norte;amazonas
2013;3;Outros crimes resultantes em morte;norte;amapa
2013;0;Outros crimes resultantes em morte;nordeste;bahia
2013;137;Outros crimes resultantes em morte;nordeste;ceara
2013;0;Outros crimes resultantes em morte;centro-oeste;distrito federal
2013;0;Outros crimes resultantes em morte;sudeste;espirito santo
2013;0;Outros crimes resultantes em morte;centro-oeste;goias
2013;0;Outros crimes resultantes em morte;nordeste;maranhao
2013;0;Outros crimes resultantes em morte;sudeste;minas gerais
2013;0;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2013;0;Outros crimes resultantes em morte;centro-oeste;mato grosso
2013;0;Outros crimes resultantes em morte;norte;para
2013;0;Outros crimes resultantes em morte;nordeste;paraiba
2013;0;Outros crimes resultantes em morte;nordeste;pernambuco
2013;0;Outros crimes resultantes em morte;nordeste;piaui
2013;0;Outros crimes resultantes em morte;sul;parana
2013;0;Outros crimes resultantes em morte;sudeste;rio de janeiro
2013;3;Outros crimes resultantes em morte;nordeste;rio grande do norte
2013;13;Outros crimes resultantes em morte;norte;rondonia
2013;0;Outros crimes resultantes em morte;norte;roraima
2013;0;Outros crimes resultantes em morte;sul;rio grande do sul
2013;0;Outros crimes resultantes em morte;sul;santa catarina
2013;8;Outros crimes resultantes em morte;nordeste;sergipe
2013;0;Outros crimes resultantes em morte;sudeste;sao paulo
2013;2;Outros crimes resultantes em morte;norte;tocantins
2014;0;Outros crimes resultantes em morte;norte;acre
2014;2;Outros crimes resultantes em morte;nordeste;alagoas
2014;5;Outros crimes resultantes em morte;norte;amazonas
2014;0;Outros crimes resultantes em morte;norte;amapa
2014;23;Outros crimes resultantes em morte;nordeste;bahia
2014;75;Outros crimes resultantes em morte;nordeste;ceara
2014;0;Outros crimes resultantes em morte;centro-oeste;distrito federal
2014;0;Outros crimes resultantes em morte;sudeste;espirito santo
2014;0;Outros crimes resultantes em morte;centro-oeste;goias
2014;19;Outros crimes resultantes em morte;nordeste;maranhao
2014;0;Outros crimes resultantes em morte;sudeste;minas gerais
2014;0;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2014;19;Outros crimes resultantes em morte;centro-oeste;mato grosso
2014;0;Outros crimes resultantes em morte;norte;para
2014;1;Outros crimes resultantes em morte;nordeste;paraiba
2014;14;Outros crimes resultantes em morte;nordeste;pernambuco
2014;5;Outros crimes resultantes em morte;nordeste;piaui
2014;11;Outros crimes resultantes em morte;sul;parana
2014;0;Outros crimes resultantes em morte;sudeste;rio de janeiro
2014;0;Outros crimes resultantes em morte;nordeste;rio grande do norte
2014;21;Outros crimes resultantes em morte;norte;rondonia
2014;0;Outros crimes resultantes em morte;norte;roraima
2014;0;Outros crimes resultantes em morte;sul;rio grande do sul
2014;2;Outros crimes resultantes em morte;sul;santa catarina
2014;0;Outros crimes resultantes em morte;nordeste;sergipe
2014;0;Outros crimes resultantes em morte;sudeste;sao paulo
2014;4;Outros crimes resultantes em morte;norte;tocantins
2015;0;Outros crimes resultantes em morte;norte;acre
2015;5;Outros crimes resultantes em morte;nordeste;alagoas
2015;8;Outros crimes resultantes em morte;norte;amazonas
2015;4;Outros crimes resultantes em morte;norte;amapa
2015;21;Outros crimes resultantes em morte;nordeste;bahia
2015;75;Outros crimes resultantes em morte;nordeste;ceara
2015;0;Outros crimes resultantes em morte;centro-oeste;distrito federal
2015;2;Outros crimes resultantes em morte;sudeste;espirito santo
2015;0;Outros crimes resultantes em morte;centro-oeste;goias
2015;34;Outros crimes resultantes em morte;nordeste;maranhao
2015;0;Outros crimes resultantes em morte;sudeste;minas gerais
2015;0;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2015;26;Outros crimes resultantes em morte;centro-oeste;mato grosso
2015;0;Outros crimes resultantes em morte;norte;para
2015;0;Outros crimes resultantes em morte;nordeste;paraiba
2015;7;Outros crimes resultantes em morte;nordeste;pernambuco
2015;5;Outros crimes resultantes em morte;nordeste;piaui
2015;19;Outros crimes resultantes em morte;sul;parana
2015;0;Outros crimes resultantes em morte;sudeste;rio de janeiro
2015;0;Outros crimes resultantes em morte;nordeste;rio grande do norte
2015;5;Outros crimes resultantes em morte;norte;rondonia
2015;1;Outros crimes resultantes em morte;norte;roraima
2015;0;Outros crimes resultantes em morte;sul;rio grande do sul
2015;2;Outros crimes resultantes em morte;sul;santa catarina
2015;0;Outros crimes resultantes em morte;nordeste;sergipe
2015;0;Outros crimes resultantes em morte;sudeste;sao paulo
2015;0;Outros crimes resultantes em morte;norte;tocantins
2016;0;Outros crimes resultantes em morte;norte;acre
2016;4;Outros crimes resultantes em morte;nordeste;alagoas
2016;4;Outros crimes resultantes em morte;norte;amazonas
2016;5;Outros crimes resultantes em morte;norte;amapa
2016;21;Outros crimes resultantes em morte;nordeste;bahia
2016;66;Outros crimes resultantes em morte;nordeste;ceara
2016;0;Outros crimes resultantes em morte;centro-oeste;distrito federal
2016;1;Outros crimes resultantes em morte;sudeste;espirito santo
2016;0;Outros crimes resultantes em morte;centro-oeste;goias
2016;11;Outros crimes resultantes em morte;nordeste;maranhao
2016;0;Outros crimes resultantes em morte;sudeste;minas gerais
2016;0;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2016;23;Outros crimes resultantes em morte;centro-oeste;mato grosso
2016;0;Outros crimes resultantes em morte;norte;para
2016;0;Outros crimes resultantes em morte;nordeste;paraiba
2016;3;Outros crimes resultantes em morte;nordeste;pernambuco
2016;6;Outros crimes resultantes em morte;nordeste;piaui
2016;16;Outros crimes resultantes em morte;sul;parana
2016;0;Outros crimes resultantes em morte;sudeste;rio de janeiro
2016;0;Outros crimes resultantes em morte;nordeste;rio grande do norte
2016;12;Outros crimes resultantes em morte;norte;rondonia
2016;4;Outros crimes resultantes em morte;norte;roraima
2016;0;Outros crimes resultantes em morte;sul;rio grande do sul
2016;2;Outros crimes resultantes em morte;sul;santa catarina
2016;0;Outros crimes resultantes em morte;nordeste;sergipe
2016;0;Outros crimes resultantes em morte;sudeste;sao paulo
2016;1;Outros crimes resultantes em morte;norte;tocantins
2007;2;Outros homicidios culposos;norte;acre
2007;19;Outros homicidios culposos;nordeste;alagoas
2007;6;Outros homicidios culposos;norte;amazonas
2007;3;Outros homicidios culposos;norte;amapa
2007;47;Outros homicidios culposos;nordeste;bahia
2007;0;Outros homicidios culposos;nordeste;ceara
2007;11;Outros homicidios culposos;centro-oeste;distrito federal
2007;0;Outros homicidios culposos;sudeste;espirito santo
2007;59;Outros homicidios culposos;centro-oeste;goias
2007;211;Outros homicidios culposos;nordeste;maranhao
2007;0;Outros homicidios culposos;sudeste;minas gerais
2007;33;Outros homicidios culposos;centro-oeste;mato grosso do sul
2007;46;Outros homicidios culposos;centro-oeste;mato grosso
2007;29;Outros homicidios culposos;norte;para
2007;16;Outros homicidios culposos;nordeste;paraiba
2007;35;Outros homicidios culposos;nordeste;pernambuco
2007;26;Outros homicidios culposos;nordeste;piaui
2007;0;Outros homicidios culposos;sul;parana
2007;270;Outros homicidios culposos;sudeste;rio de janeiro
2007;158;Outros homicidios culposos;nordeste;rio grande do norte
2007;2;Outros homicidios culposos;norte;rondonia
2007;4;Outros homicidios culposos;norte;roraima
2007;0;Outros homicidios culposos;sul;rio grande do sul
2007;129;Outros homicidios culposos;sul;santa catarina
2007;4;Outros homicidios culposos;nordeste;sergipe
2007;283;Outros homicidios culposos;sudeste;sao paulo
2007;22;Outros homicidios culposos;norte;tocantins
2008;3;Outros homicidios culposos;norte;acre
2008;18;Outros homicidios culposos;nordeste;alagoas
2008;9;Outros homicidios culposos;norte;amazonas
2008;2;Outros homicidios culposos;norte;amapa
2008;49;Outros homicidios culposos;nordeste;bahia
2008;0;Outros homicidios culposos;nordeste;ceara
2008;8;Outros homicidios culposos;centro-oeste;distrito federal
2008;19;Outros homicidios culposos;sudeste;espirito santo
2008;65;Outros homicidios culposos;centro-oeste;goias
2008;144;Outros homicidios culposos;nordeste;maranhao
2008;0;Outros homicidios culposos;sudeste;minas gerais
2008;25;Outros homicidios culposos;centro-oeste;mato grosso do sul
2008;43;Outros homicidios culposos;centro-oeste;mato grosso
2008;3;Outros homicidios culposos;norte;para
2008;12;Outros homicidios culposos;nordeste;paraiba
2008;30;Outros homicidios culposos;nordeste;pernambuco
2008;29;Outros homicidios culposos;nordeste;piaui
2008;185;Outros homicidios culposos;sul;parana
2008;248;Outros homicidios culposos;sudeste;rio de janeiro
2008;25;Outros homicidios culposos;nordeste;rio grande do norte
2008;5;Outros homicidios culposos;norte;rondonia
2008;3;Outros homicidios culposos;norte;roraima
2008;0;Outros homicidios culposos;sul;rio grande do sul
2008;59;Outros homicidios culposos;sul;santa catarina
2008;44;Outros homicidios culposos;nordeste;sergipe
2008;309;Outros homicidios culposos;sudeste;sao paulo
2008;7;Outros homicidios culposos;norte;tocantins
2009;3;Outros homicidios culposos;norte;acre
2009;12;Outros homicidios culposos;nordeste;alagoas
2009;16;Outros homicidios culposos;norte;amazonas
2009;0;Outros homicidios culposos;norte;amapa
2009;41;Outros homicidios culposos;nordeste;bahia
2009;0;Outros homicidios culposos;nordeste;ceara
2009;3;Outros homicidios culposos;centro-oeste;distrito federal
2009;7;Outros homicidios culposos;sudeste;espirito santo
2009;31;Outros homicidios culposos;centro-oeste;goias
2009;189;Outros homicidios culposos;nordeste;maranhao
2009;0;Outros homicidios culposos;sudeste;minas gerais
2009;46;Outros homicidios culposos;centro-oeste;mato grosso do sul
2009;36;Outros homicidios culposos;centro-oeste;mato grosso
2009;18;Outros homicidios culposos;norte;para
2009;12;Outros homicidios culposos;nordeste;paraiba
2009;31;Outros homicidios culposos;nordeste;pernambuco
2009;26;Outros homicidios culposos;nordeste;piaui
2009;273;Outros homicidios culposos;sul;parana
2009;209;Outros homicidios culposos;sudeste;rio de janeiro
2009;20;Outros homicidios culposos;nordeste;rio grande do norte
2009;8;Outros homicidios culposos;norte;rondonia
2009;3;Outros homicidios culposos;norte;roraima
2009;0;Outros homicidios culposos;sul;rio grande do sul
2009;215;Outros homicidios culposos;sul;santa catarina
2009;29;Outros homicidios culposos;nordeste;sergipe
2009;285;Outros homicidios culposos;sudeste;sao paulo
2009;8;Outros homicidios culposos;norte;tocantins
2010;11;Outros homicidios culposos;norte;acre
2010;14;Outros homicidios culposos;nordeste;alagoas
2010;17;Outros homicidios culposos;norte;amazonas
2010;0;Outros homicidios culposos;norte;amapa
2010;39;Outros homicidios culposos;nordeste;bahia
2010;101;Outros homicidios culposos;nordeste;ceara
2010;59;Outros homicidios culposos;centro-oeste;distrito federal
2010;64;Outros homicidios culposos;sudeste;espirito santo
2010;47;Outros homicidios culposos;centro-oeste;goias
2010;165;Outros homicidios culposos;nordeste;maranhao
2010;63;Outros homicidios culposos;sudeste;minas gerais
2010;9;Outros homicidios culposos;centro-oeste;mato grosso do sul
2010;46;Outros homicidios culposos;centro-oeste;mato grosso
2010;1;Outros homicidios culposos;norte;para
2010;11;Outros homicidios culposos;nordeste;paraiba
2010;17;Outros homicidios culposos;nordeste;pernambuco
2010;17;Outros homicidios culposos;nordeste;piaui
2010;514;Outros homicidios culposos;sul;parana
2010;235;Outros homicidios culposos;sudeste;rio de janeiro
2010;45;Outros homicidios culposos;nordeste;rio grande do norte
2010;4;Outros homicidios culposos;norte;rondonia
2010;2;Outros homicidios culposos;norte;roraima
2010;0;Outros homicidios culposos;sul;rio grande do sul
2010;134;Outros homicidios culposos;sul;santa catarina
2010;48;Outros homicidios culposos;nordeste;sergipe
2010;292;Outros homicidios culposos;sudeste;sao paulo
2010;8;Outros homicidios culposos;norte;tocantins
2011;13;Outros homicidios culposos;norte;acre
2011;19;Outros homicidios culposos;nordeste;alagoas
2011;26;Outros homicidios culposos;norte;amazonas
2011;2;Outros homicidios culposos;norte;amapa
2011;43;Outros homicidios culposos;nordeste;bahia
2011;81;Outros homicidios culposos;nordeste;ceara
2011;9;Outros homicidios culposos;centro-oeste;distrito federal
2011;55;Outros homicidios culposos;sudeste;espirito santo
2011;61;Outros homicidios culposos;centro-oeste;goias
2011;174;Outros homicidios culposos;nordeste;maranhao
2011;0;Outros homicidios culposos;sudeste;minas gerais
2011;20;Outros homicidios culposos;centro-oeste;mato grosso do sul
2011;21;Outros homicidios culposos;centro-oeste;mato grosso
2011;2;Outros homicidios culposos;norte;para
2011;19;Outros homicidios culposos;nordeste;paraiba
2011;28;Outros homicidios culposos;nordeste;pernambuco
2011;21;Outros homicidios culposos;nordeste;piaui
2011;253;Outros homicidios culposos;sul;parana
2011;258;Outros homicidios culposos;sudeste;rio de janeiro
2011;15;Outros homicidios culposos;nordeste;rio grande do norte
2011;11;Outros homicidios culposos;norte;rondonia
2011;5;Outros homicidios culposos;norte;roraima
2011;0;Outros homicidios culposos;sul;rio grande do sul
2011;120;Outros homicidios culposos;sul;santa catarina
2011;36;Outros homicidios culposos;nordeste;sergipe
2011;360;Outros homicidios culposos;sudeste;sao paulo
2011;10;Outros homicidios culposos;norte;tocantins
2012;6;Outros homicidios culposos;norte;acre
2012;15;Outros homicidios culposos;nordeste;alagoas
2012;37;Outros homicidios culposos;norte;amazonas
2012;4;Outros homicidios culposos;norte;amapa
2012;64;Outros homicidios culposos;nordeste;bahia
2012;143;Outros homicidios culposos;nordeste;ceara
2012;23;Outros homicidios culposos;centro-oeste;distrito federal
2012;59;Outros homicidios culposos;sudeste;espirito santo
2012;82;Outros homicidios culposos;centro-oeste;goias
2012;132;Outros homicidios culposos;nordeste;maranhao
2012;7;Outros homicidios culposos;sudeste;minas gerais
2012;20;Outros homicidios culposos;centro-oeste;mato grosso do sul
2012;41;Outros homicidios culposos;centro-oeste;mato grosso
2012;3;Outros homicidios culposos;norte;para
2012;10;Outros homicidios culposos;nordeste;paraiba
2012;21;Outros homicidios culposos;nordeste;pernambuco
2012;27;Outros homicidios culposos;nordeste;piaui
2012;257;Outros homicidios culposos;sul;parana
2012;304;Outros homicidios culposos;sudeste;rio de janeiro
2012;35;Outros homicidios culposos;nordeste;rio grande do norte
2012;6;Outros homicidios culposos;norte;rondonia
2012;7;Outros homicidios culposos;norte;roraima
2012;60;Outros homicidios culposos;sul;rio grande do sul
2012;103;Outros homicidios culposos;sul;santa catarina
2012;23;Outros homicidios culposos;nordeste;sergipe
2012;0;Outros homicidios culposos;sudeste;sao paulo
2012;7;Outros homicidios culposos;norte;tocantins
2013;0;Outros homicidios culposos;norte;acre
2013;0;Outros homicidios culposos;nordeste;alagoas
2013;0;Outros homicidios culposos;norte;amazonas
2013;3;Outros homicidios culposos;norte;amapa
2013;0;Outros homicidios culposos;nordeste;bahia
2013;43;Outros homicidios culposos;nordeste;ceara
2013;0;Outros homicidios culposos;centro-oeste;distrito federal
2013;0;Outros homicidios culposos;sudeste;espirito santo
2013;67;Outros homicidios culposos;centro-oeste;goias
2013;0;Outros homicidios culposos;nordeste;maranhao
2013;0;Outros homicidios culposos;sudeste;minas gerais
2013;23;Outros homicidios culposos;centro-oeste;mato grosso do sul
2013;0;Outros homicidios culposos;centro-oeste;mato grosso
2013;15;Outros homicidios culposos;norte;para
2013;0;Outros homicidios culposos;nordeste;paraiba
2013;21;Outros homicidios culposos;nordeste;pernambuco
2013;33;Outros homicidios culposos;nordeste;piaui
2013;0;Outros homicidios culposos;sul;parana
2013;0;Outros homicidios culposos;sudeste;rio de janeiro
2013;31;Outros homicidios culposos;nordeste;rio grande do norte
2013;14;Outros homicidios culposos;norte;rondonia
2013;2;Outros homicidios culposos;norte;roraima
2013;0;Outros homicidios culposos;sul;rio grande do sul
2013;0;Outros homicidios culposos;sul;santa catarina
2013;31;Outros homicidios culposos;nordeste;sergipe
2013;244;Outros homicidios culposos;sudeste;sao paulo
2013;5;Outros homicidios culposos;norte;tocantins
2014;0;Outros homicidios culposos;norte;acre
2014;0;Outros homicidios culposos;nordeste;alagoas
2014;17;Outros homicidios culposos;norte;amazonas
2014;3;Outros homicidios culposos;norte;amapa
2014;88;Outros homicidios culposos;nordeste;bahia
2014;93;Outros homicidios culposos;nordeste;ceara
2014;18;Outros homicidios culposos;centro-oeste;distrito federal
2014;0;Outros homicidios culposos;sudeste;espirito santo
2014;74;Outros homicidios culposos;centro-oeste;goias
2014;65;Outros homicidios culposos;nordeste;maranhao
2014;0;Outros homicidios culposos;sudeste;minas gerais
2014;28;Outros homicidios culposos;centro-oeste;mato grosso do sul
2014;42;Outros homicidios culposos;centro-oeste;mato grosso
2014;42;Outros homicidios culposos;norte;para
2014;9;Outros homicidios culposos;nordeste;paraiba
2014;0;Outros homicidios culposos;nordeste;pernambuco
2014;22;Outros homicidios culposos;nordeste;piaui
2014;208;Outros homicidios culposos;sul;parana
2014;211;Outros homicidios culposos;sudeste;rio de janeiro
2014;16;Outros homicidios culposos;nordeste;rio grande do norte
2014;5;Outros homicidios culposos;norte;rondonia
2014;6;Outros homicidios culposos;norte;roraima
2014;0;Outros homicidios culposos;sul;rio grande do sul
2014;61;Outros homicidios culposos;sul;santa catarina
2014;25;Outros homicidios culposos;nordeste;sergipe
2014;225;Outros homicidios culposos;sudeste;sao paulo
2014;8;Outros homicidios culposos;norte;tocantins
2015;4;Outros homicidios culposos;norte;acre
2015;8;Outros homicidios culposos;nordeste;alagoas
2015;3;Outros homicidios culposos;norte;amazonas
2015;3;Outros homicidios culposos;norte;amapa
2015;51;Outros homicidios culposos;nordeste;bahia
2015;74;Outros homicidios culposos;nordeste;ceara
2015;5;Outros homicidios culposos;centro-oeste;distrito federal
2015;31;Outros homicidios culposos;sudeste;espirito santo
2015;73;Outros homicidios culposos;centro-oeste;goias
2015;36;Outros homicidios culposos;nordeste;maranhao
2015;0;Outros homicidios culposos;sudeste;minas gerais
2015;13;Outros homicidios culposos;centro-oeste;mato grosso do sul
2015;48;Outros homicidios culposos;centro-oeste;mato grosso
2015;23;Outros homicidios culposos;norte;para
2015;0;Outros homicidios culposos;nordeste;paraiba
2015;0;Outros homicidios culposos;nordeste;pernambuco
2015;34;Outros homicidios culposos;nordeste;piaui
2015;161;Outros homicidios culposos;sul;parana
2015;151;Outros homicidios culposos;sudeste;rio de janeiro
2015;0;Outros homicidios culposos;nordeste;rio grande do norte
2015;8;Outros homicidios culposos;norte;rondonia
2015;2;Outros homicidios culposos;norte;roraima
2015;0;Outros homicidios culposos;sul;rio grande do sul
2015;44;Outros homicidios culposos;sul;santa catarina
2015;26;Outros homicidios culposos;nordeste;sergipe
2015;198;Outros homicidios culposos;sudeste;sao paulo
2015;8;Outros homicidios culposos;norte;tocantins
2016;1;Outros homicidios culposos;norte;acre
2016;9;Outros homicidios culposos;nordeste;alagoas
2016;23;Outros homicidios culposos;norte;amazonas
2016;2;Outros homicidios culposos;norte;amapa
2016;60;Outros homicidios culposos;nordeste;bahia
2016;53;Outros homicidios culposos;nordeste;ceara
2016;7;Outros homicidios culposos;centro-oeste;distrito federal
2016;44;Outros homicidios culposos;sudeste;espirito santo
2016;138;Outros homicidios culposos;centro-oeste;goias
2016;33;Outros homicidios culposos;nordeste;maranhao
2016;0;Outros homicidios culposos;sudeste;minas gerais
2016;18;Outros homicidios culposos;centro-oeste;mato grosso do sul
2016;36;Outros homicidios culposos;centro-oeste;mato grosso
2016;25;Outros homicidios culposos;norte;para
2016;0;Outros homicidios culposos;nordeste;paraiba
2016;0;Outros homicidios culposos;nordeste;pernambuco
2016;26;Outros homicidios culposos;nordeste;piaui
2016;152;Outros homicidios culposos;sul;parana
2016;193;Outros homicidios culposos;sudeste;rio de janeiro
2016;0;Outros homicidios culposos;nordeste;rio grande do norte
2016;6;Outros homicidios culposos;norte;rondonia
2016;1;Outros homicidios culposos;norte;roraima
2016;0;Outros homicidios culposos;sul;rio grande do sul
2016;35;Outros homicidios culposos;sul;santa catarina
2016;25;Outros homicidios culposos;nordeste;sergipe
2016;0;Outros homicidios culposos;sudeste;sao paulo
2016;7;Outros homicidios culposos;norte;tocantins
2010;0;Policiais civis e militares mortos em confronto em servico;norte;acre
2010;0;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2010;0;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2010;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2010;0;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2010;0;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2010;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2010;0;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2010;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2010;0;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2010;0;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2010;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2010;4;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2010;0;Policiais civis e militares mortos em confronto em servico;norte;para
2010;0;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2010;30;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2010;1;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2010;19;Policiais civis e militares mortos em confronto em servico;sul;parana
2010;20;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2010;1;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2010;0;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2010;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2010;0;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2010;0;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2010;1;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2010;25;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2010;0;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2011;0;Policiais civis e militares mortos em confronto em servico;norte;acre
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2011;1;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2011;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2011;10;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2011;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2011;0;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2011;2;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2011;1;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2011;0;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2011;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2011;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2011;7;Policiais civis e militares mortos em confronto em servico;norte;para
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2011;1;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2011;10;Policiais civis e militares mortos em confronto em servico;sul;parana
2011;11;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2011;3;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2011;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2011;3;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2011;1;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2011;0;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2011;28;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2011;1;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2012;2;Policiais civis e militares mortos em confronto em servico;norte;acre
2012;2;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2012;0;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2012;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2012;3;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2012;0;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2012;3;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2012;3;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2012;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2012;2;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2012;6;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2012;1;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2012;5;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2012;24;Policiais civis e militares mortos em confronto em servico;norte;para
2012;2;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2012;6;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2012;2;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2012;23;Policiais civis e militares mortos em confronto em servico;sul;parana
2012;18;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2012;2;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2012;4;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2012;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2012;1;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2012;1;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2012;0;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2012;50;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2012;0;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2013;1;Policiais civis e militares mortos em confronto em servico;norte;acre
2013;1;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2013;1;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2013;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2013;2;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2013;2;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2013;1;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2013;3;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2013;1;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2013;2;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2013;5;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2013;2;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2013;3;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2013;15;Policiais civis e militares mortos em confronto em servico;norte;para
2013;0;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2013;2;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2013;2;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2013;2;Policiais civis e militares mortos em confronto em servico;sul;parana
2013;20;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2013;0;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2013;1;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2013;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2013;5;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2013;4;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2013;0;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2013;23;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2013;0;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2014;0;Policiais civis e militares mortos em confronto em servico;norte;acre
