ano,cidade,populacao,estado
2011,MACAUBAL,7684,SAO PAULO
2011,MACEDONIA,3657,SAO PAULO
2011,MAGDA,3183,SAO PAULO
2011,MAIRINQUE,43472,SAO PAULO
2011,MAIRIPORA,82556,SAO PAULO
2011,MANDURI,9047,SAO PAULO
2011,MARABA PAULISTA,4897,SAO PAULO
2011,MARACAI,13357,SAO PAULO
2011,MARAPOAMA,2663,SAO PAULO
2011,MARIAPOLIS,3921,SAO PAULO
2011,MARILIA,218228,SAO PAULO
2011,MARINOPOLIS,2107,SAO PAULO
2011,MARTINOPOLIS,24363,SAO PAULO
2011,MATAO,77172,SAO PAULO
2011,MAUA,421184,SAO PAULO
2011,MENDONCA,4708,SAO PAULO
2011,MERIDIANO,3842,SAO PAULO
2011,MESOPOLIS,1883,SAO PAULO
2011,MIGUELOPOLIS,20561,SAO PAULO
2011,MINEIROS DO TIETE,12086,SAO PAULO
2011,MIRA ESTRELA,2837,SAO PAULO
2011,MIRACATU,20455,SAO PAULO
2011,MIRANDOPOLIS,27602,SAO PAULO
2011,MIRANTE DO PARANAPANEMA,17124,SAO PAULO
2011,MIRASSOL,54211,SAO PAULO
2011,MIRASSOLANDIA,4338,SAO PAULO
2011,MOCOCA,66345,SAO PAULO
2011,MOGI DAS CRUZES,392195,SAO PAULO
2011,MOGI GUACU,138244,SAO PAULO
2011,MOJI MIRIM,86892,SAO PAULO
2011,MOMBUCA,3278,SAO PAULO
2011,MONCOES,2138,SAO PAULO
2011,MONGAGUA,47152,SAO PAULO
2011,MONTE ALEGRE DO SUL,7216,SAO PAULO
2011,MONTE ALTO,46874,SAO PAULO
2011,MONTE APRAZIVEL,22002,SAO PAULO
2011,MONTE AZUL PAULISTA,18883,SAO PAULO
2011,MONTE CASTELO,4061,SAO PAULO
2011,MONTE MOR,49840,SAO PAULO
2011,MONTEIRO LOBATO,4159,SAO PAULO
2011,MORRO AGUDO,29399,SAO PAULO
2011,MORUNGABA,11912,SAO PAULO
2011,MOTUCA,4322,SAO PAULO
2011,MURUTINGA DO SUL,4203,SAO PAULO
2011,NANTES,2741,SAO PAULO
2011,NARANDIBA,4330,SAO PAULO
2011,NATIVIDADE DA SERRA,6657,SAO PAULO
2011,NAZARE PAULISTA,16568,SAO PAULO
2011,NEVES PAULISTA,8762,SAO PAULO
2011,NHANDEARA,10766,SAO PAULO
2011,NIPOA,4351,SAO PAULO
2011,NOVA ALIANCA,5977,SAO PAULO
2011,NOVA CAMPINA,8609,SAO PAULO
2011,NOVA CANAA PAULISTA,2086,SAO PAULO
2011,NOVA CASTILHO,1135,SAO PAULO
2011,NOVA EUROPA,9453,SAO PAULO
2011,NOVA GRANADA,19346,SAO PAULO
2011,NOVA GUATAPORANGA,2184,SAO PAULO
2011,NOVA INDEPENDENCIA,3145,SAO PAULO
2011,NOVA LUZITANIA,3494,SAO PAULO
2011,NOVA ODESSA,51946,SAO PAULO
2011,NOVAIS,4697,SAO PAULO
2011,NOVO HORIZONTE,36912,SAO PAULO
2011,NUPORANGA,6856,SAO PAULO
2011,OCAUCU,4163,SAO PAULO
2011,OLEO,2648,SAO PAULO
2011,OLIMPIA,50332,SAO PAULO
2011,ONDA VERDE,3920,SAO PAULO
2011,ORIENTE,6119,SAO PAULO
2011,ORINDIUVA,5791,SAO PAULO
2011,ORLANDIA,40071,SAO PAULO
2011,OSASCO,667826,SAO PAULO
2011,OSCAR BRESSANE,2536,SAO PAULO
2011,OSVALDO CRUZ,31014,SAO PAULO
2011,OURINHOS,103739,SAO PAULO
2011,OURO VERDE,7850,SAO PAULO
2011,OUROESTE,8567,SAO PAULO
2011,PACAEMBU,13280,SAO PAULO
2011,PALESTINA,11201,SAO PAULO
2011,PALMARES PAULISTA,11126,SAO PAULO
2011,PALMEIRA DOESTE,9527,SAO PAULO
2011,PALMITAL,21223,SAO PAULO
2011,PANORAMA,14655,SAO PAULO
2011,PARAGUACU PAULISTA,42482,SAO PAULO
2011,PARAIBUNA,17417,SAO PAULO
2011,PARAISO,5934,SAO PAULO
2011,PARANAPANEMA,17984,SAO PAULO
2011,PARANAPUA,3829,SAO PAULO
2011,PARAPUA,10824,SAO PAULO
2011,PARDINHO,5647,SAO PAULO
2011,PARIQUERA-ACU,18507,SAO PAULO
2011,PARISI,2038,SAO PAULO
2011,PATROCINIO PAULISTA,13122,SAO PAULO
2011,PAULICEIA,6419,SAO PAULO
2011,PAULINIA,84512,SAO PAULO
2011,PAULISTANIA,1779,SAO PAULO
2011,PAULO DE FARIA,8598,SAO PAULO
2011,PEDERNEIRAS,41872,SAO PAULO
2011,PEDRA BELA,5793,SAO PAULO
2011,PEDRANOPOLIS,2544,SAO PAULO
2011,PEDREGULHO,15754,SAO PAULO
2011,PEDREIRA,42045,SAO PAULO
2011,PEDRINHAS PAULISTA,2946,SAO PAULO
2011,PEDRO DE TOLEDO,10282,SAO PAULO
2011,PENAPOLIS,58807,SAO PAULO
2011,PEREIRA BARRETO,24957,SAO PAULO
2011,PEREIRAS,7548,SAO PAULO
2011,PERUIBE,60412,SAO PAULO
2011,PIACATU,5338,SAO PAULO
2011,PIEDADE,52297,SAO PAULO
2011,PILAR DO SUL,26595,SAO PAULO
2011,PINDAMONHANGABA,148604,SAO PAULO
2011,PINDORAMA,15187,SAO PAULO
2011,PINHALZINHO,13268,SAO PAULO
2011,PIQUEROBI,3542,SAO PAULO
2011,PIQUETE,14023,SAO PAULO
2011,PIRACAIA,25252,SAO PAULO
2011,PIRACICABA,367289,SAO PAULO
2011,PIRAJU,28519,SAO PAULO
2011,PIRAJUI,22904,SAO PAULO
2011,PIRANGI,10668,SAO PAULO
2011,PIRAPORA DO BOM JESUS,15989,SAO PAULO
2011,PIRAPOZINHO,24893,SAO PAULO
2011,PIRASSUNUNGA,70481,SAO PAULO
2011,PIRATININGA,12186,SAO PAULO
2011,PITANGUEIRAS,35626,SAO PAULO
2011,PLANALTO,4524,SAO PAULO
2011,PLATINA,3217,SAO PAULO
2011,POA,106797,SAO PAULO
2011,POLONI,5443,SAO PAULO
2011,POMPEIA,20102,SAO PAULO
2011,PONGAI,3465,SAO PAULO
2011,PONTAL,41055,SAO PAULO
2011,PONTALINDA,4115,SAO PAULO
2011,PONTES GESTAL,2516,SAO PAULO
2011,POPULINA,4206,SAO PAULO
2011,PORANGABA,8454,SAO PAULO
2011,PORTO FELIZ,49152,SAO PAULO
2011,PORTO FERREIRA,51704,SAO PAULO
2011,POTIM,19842,SAO PAULO
2011,POTIRENDABA,15587,SAO PAULO
2011,PRACINHA,2968,SAO PAULO
2011,PRADOPOLIS,17720,SAO PAULO
2011,PRAIA GRANDE,267306,SAO PAULO
2011,PRATANIA,4649,SAO PAULO
2011,PRESIDENTE ALVES,4108,SAO PAULO
2011,PRESIDENTE BERNARDES,13486,SAO PAULO
2011,PRESIDENTE EPITACIO,41473,SAO PAULO
2011,PRESIDENTE PRUDENTE,209024,SAO PAULO
2011,PRESIDENTE VENCESLAU,37953,SAO PAULO
2011,PROMISSAO,36025,SAO PAULO
2011,QUADRA,3281,SAO PAULO
2011,QUATA,12887,SAO PAULO
2011,QUEIROZ,2857,SAO PAULO
2011,QUELUZ,11478,SAO PAULO
2011,QUINTANA,6047,SAO PAULO
2011,RAFARD,8631,SAO PAULO
2011,RANCHARIA,28806,SAO PAULO
2011,REDENCAO DA SERRA,3860,SAO PAULO
2011,REGENTE FEIJO,18609,SAO PAULO
2011,REGINOPOLIS,7521,SAO PAULO
2011,REGISTRO,54300,SAO PAULO
2011,RESTINGA,6664,SAO PAULO
2011,RIBEIRA,3347,SAO PAULO
2011,RIBEIRAO BONITO,12203,SAO PAULO
2011,RIBEIRAO BRANCO,18042,SAO PAULO
2011,RIBEIRAO CORRENTE,4303,SAO PAULO
2011,RIBEIRAO DO SUL,4442,SAO PAULO
2011,RIBEIRAO DOS INDIOS,2184,SAO PAULO
2011,RIBEIRAO GRANDE,7424,SAO PAULO
2011,RIBEIRAO PIRES,113725,SAO PAULO
2011,RIBEIRAO PRETO,612339,SAO PAULO
2011,RIFAINA,3445,SAO PAULO
2011,RINCAO,10420,SAO PAULO
2011,RINOPOLIS,9910,SAO PAULO
2011,RIO CLARO,187637,SAO PAULO
2011,RIO DAS PEDRAS,29962,SAO PAULO
2011,RIO GRANDE DA SERRA,44502,SAO PAULO
2011,RIOLANDIA,10730,SAO PAULO
2011,RIVERSUL,6084,SAO PAULO
2011,ROSANA,19343,SAO PAULO
2011,ROSEIRA,9677,SAO PAULO
2011,RUBIACEA,2759,SAO PAULO
2011,RUBINEIA,2881,SAO PAULO
2011,SABINO,5237,SAO PAULO
2011,SAGRES,2392,SAO PAULO
2011,SALES,5519,SAO PAULO
2011,SALES OLIVEIRA,10663,SAO PAULO
2011,SALESOPOLIS,15733,SAO PAULO
2011,SALMOURAO,4850,SAO PAULO
2011,SALTINHO,7156,SAO PAULO
2011,SALTO,106464,SAO PAULO
2011,SALTO DE PIRAPORA,40520,SAO PAULO
2011,SALTO GRANDE,8813,SAO PAULO
2011,SANDOVALINA,3746,SAO PAULO
2011,SANTA ADELIA,14401,SAO PAULO
2011,SANTA ALBERTINA,5734,SAO PAULO
2011,SANTA BARBARA DOESTE,180771,SAO PAULO
2011,SANTA BRANCA,13821,SAO PAULO
2011,SANTA CLARA DOESTE,2081,SAO PAULO
2011,SANTA CRUZ DA CONCEICAO,4038,SAO PAULO
2011,SANTA CRUZ DA ESPERANCA,1965,SAO PAULO
2011,SANTA CRUZ DAS PALMEIRAS,30268,SAO PAULO
2011,SANTA CRUZ DO RIO PARDO,44151,SAO PAULO
2011,SANTA ERNESTINA,5555,SAO PAULO
2011,SANTA FE DO SUL,29448,SAO PAULO
2011,SANTA GERTRUDES,22074,SAO PAULO
2011,SANTA ISABEL,50968,SAO PAULO
2011,SANTA LUCIA,8278,SAO PAULO
2011,SANTA MARIA DA SERRA,5470,SAO PAULO
2011,SANTA MERCEDES,2833,SAO PAULO
2011,SANTA RITA DO PASSA QUATRO,26504,SAO PAULO
2011,SANTA RITA DOESTE,2531,SAO PAULO
2011,SANTA ROSA DE VITERBO,24048,SAO PAULO
2011,SANTA SALETE,1452,SAO PAULO
2011,SANTANA DA PONTE PENSA,1622,SAO PAULO
2011,SANTANA DE PARNAIBA,111422,SAO PAULO
2011,SANTO ANASTACIO,20454,SAO PAULO
2011,SANTO ANDRE,678485,SAO PAULO
2011,SANTO ANTONIO DA ALEGRIA,6345,SAO PAULO
2011,SANTO ANTONIO DE POSSE,20844,SAO PAULO
2011,SANTO ANTONIO DO ARACANGUA,7679,SAO PAULO
2011,SANTO ANTONIO DO JARDIM,5927,SAO PAULO
2011,SANTO ANTONIO DO PINHAL,6498,SAO PAULO
2011,SANTO EXPEDITO,2824,SAO PAULO
2011,SANTOPOLIS DO AGUAPEI,4312,SAO PAULO
2011,SANTOS,419509,SAO PAULO
2011,SAO BENTO DO SAPUCAI,10477,SAO PAULO
2011,SAO BERNARDO DO CAMPO,770253,SAO PAULO
2011,SAO CAETANO DO SUL,149962,SAO PAULO
2011,SAO CARLOS,224172,SAO PAULO
2011,SAO FRANCISCO,2788,SAO PAULO
2011,SAO JOAO DA BOA VISTA,84119,SAO PAULO
2011,SAO JOAO DAS DUAS PONTES,2559,SAO PAULO
2011,SAO JOAO DE IRACEMA,1788,SAO PAULO
2011,SAO JOAO DO PAU DALHO,2097,SAO PAULO
2011,SAO JOAQUIM DA BARRA,46890,SAO PAULO
2011,SAO JOSE DA BELA VISTA,8431,SAO PAULO
2011,SAO JOSE DO BARREIRO,4072,SAO PAULO
2011,SAO JOSE DO RIO PARDO,52040,SAO PAULO
2011,SAO JOSE DO RIO PRETO,412075,SAO PAULO
2011,SAO JOSE DOS CAMPOS,636876,SAO PAULO
2011,SAO LOURENCO DA SERRA,14109,SAO PAULO
2011,SAO LUIS DO PARAITINGA,10395,SAO PAULO
2011,SAO MANUEL,38480,SAO PAULO
2011,SAO MIGUEL ARCANJO,31500,SAO PAULO
2011,SAO PAULO,11316149,SAO PAULO
2011,SAO PEDRO,31951,SAO PAULO
2011,SAO PEDRO DO TURVO,7222,SAO PAULO
2011,SAO ROQUE,79756,SAO PAULO
2011,SAO SEBASTIAO,75163,SAO PAULO
2011,SAO SEBASTIAO DA GRAMA,12072,SAO PAULO
2011,SAO SIMAO,14398,SAO PAULO
2011,SAO VICENTE,334663,SAO PAULO
2011,SARAPUI,9121,SAO PAULO
2011,SARUTAIA,3613,SAO PAULO
2011,SEBASTIANOPOLIS DO SUL,3068,SAO PAULO
2011,SERRA AZUL,11548,SAO PAULO
2011,SERRA NEGRA,26582,SAO PAULO
2011,SERRANA,39360,SAO PAULO
2011,SERTAOZINHO,111257,SAO PAULO
2011,SETE BARRAS,12951,SAO PAULO
2011,SEVERINIA,15647,SAO PAULO
2011,SILVEIRAS,5824,SAO PAULO
2011,SOCORRO,36992,SAO PAULO
2011,SOROCABA,593775,SAO PAULO
2011,SUD MENNUCCI,7440,SAO PAULO
2011,SUMARE,244733,SAO PAULO
2011,SUZANAPOLIS,3429,SAO PAULO
2011,SUZANO,265074,SAO PAULO
2011,TABAPUA,11430,SAO PAULO
2011,TABATINGA,14816,SAO PAULO
2011,TABOAO DA SERRA,248127,SAO PAULO
2011,TACIBA,5752,SAO PAULO
2011,TAGUAI,11086,SAO PAULO
2011,TAIACU,5915,SAO PAULO
2011,TAIUVA,5442,SAO PAULO
2011,TAMBAU,22417,SAO PAULO
2011,TANABI,24168,SAO PAULO
2011,TAPIRAI,7969,SAO PAULO
2011,TAPIRATIBA,12721,SAO PAULO
2011,TAQUARAL,2726,SAO PAULO
2011,TAQUARITINGA,54136,SAO PAULO
2011,TAQUARITUBA,22315,SAO PAULO
2011,TAQUARIVAI,5203,SAO PAULO
2011,TARABAI,6670,SAO PAULO
2011,TARUMA,13049,SAO PAULO
2011,TATUI,108393,SAO PAULO
2011,TAUBATE,281336,SAO PAULO
2011,TEJUPA,4769,SAO PAULO
2011,TEODORO SAMPAIO,21492,SAO PAULO
2011,TERRA ROXA,8563,SAO PAULO
2011,TIETE,37228,SAO PAULO
2011,TIMBURI,2639,SAO PAULO
2011,TORRE DE PEDRA,2262,SAO PAULO
2011,TORRINHA,9368,SAO PAULO
2011,TRABIJU,1557,SAO PAULO
2011,TREMEMBE,41457,SAO PAULO
2011,TRES FRONTEIRAS,5448,SAO PAULO
2011,TUIUTI,6005,SAO PAULO
2011,TUPA,63487,SAO PAULO
2011,TUPI PAULISTA,14344,SAO PAULO
2011,TURIUBA,1933,SAO PAULO
2011,TURMALINA,1948,SAO PAULO
2011,UBARANA,5371,SAO PAULO
2011,UBATUBA,79717,SAO PAULO
2011,UBIRAJARA,4448,SAO PAULO
2011,UCHOA,9504,SAO PAULO
2011,UNIAO PAULISTA,1618,SAO PAULO
2011,URANIA,8837,SAO PAULO
2011,URU,1239,SAO PAULO
2011,URUPES,12782,SAO PAULO
2011,VALENTIM GENTIL,11223,SAO PAULO
2011,VALINHOS,108621,SAO PAULO
2011,VALPARAISO,22883,SAO PAULO
2011,VARGEM,8941,SAO PAULO
2011,VARGEM GRANDE DO SUL,39494,SAO PAULO
2011,VARGEM GRANDE PAULISTA,43789,SAO PAULO
2011,VARZEA PAULISTA,108186,SAO PAULO
2011,VERA CRUZ,10745,SAO PAULO
2011,VINHEDO,64869,SAO PAULO
2011,VIRADOURO,17399,SAO PAULO
2011,VISTA ALEGRE DO ALTO,7050,SAO PAULO
2011,VITORIA BRASIL,1742,SAO PAULO
2011,VOTORANTIM,109798,SAO PAULO
2011,VOTUPORANGA,85387,SAO PAULO
2011,ZACARIAS,2365,SAO PAULO
2011,ABATIA,7726,PARANA
2011,ADRIANOPOLIS,6328,PARANA
2011,AGUDOS DO SUL,8351,PARANA
2011,ALMIRANTE TAMANDARE,104350,PARANA
2011,ALTAMIRA DO PARANA,4099,PARANA
2011,ALTO PARAISO,3162,PARANA
2011,ALTO PARANA,13736,PARANA
2011,ALTO PIQUIRI,10134,PARANA
2011,ALTONIA,20615,PARANA
2011,ALVORADA DO SUL,10362,PARANA
2011,AMAPORA,5503,PARANA
2011,AMPERE,17437,PARANA
2011,ANAHY,2863,PARANA
2011,ANDIRA,20529,PARANA
2011,ANGULO,2860,PARANA
2011,ANTONINA,18869,PARANA
2011,ANTONIO OLINTO,7347,PARANA
2011,APUCARANA,121924,PARANA
2011,ARAPONGAS,105587,PARANA
2011,ARAPOTI,26006,PARANA
2011,ARAPUA,3514,PARANA
2011,ARARUNA,13445,PARANA
2011,ARAUCARIA,121032,PARANA
2011,ARIRANHA DO IVAI,2420,PARANA
2011,ASSAI,16224,PARANA
2011,ASSIS CHATEAUBRIAND,33003,PARANA
2011,ASTORGA,24779,PARANA
2011,ATALAIA,3905,PARANA
2011,BALSA NOVA,11421,PARANA
2011,BANDEIRANTES,32065,PARANA
2011,BARBOSA FERRAZ,12544,PARANA
2011,BARRA DO JACARE,2727,PARANA
2011,BARRACAO,9766,PARANA
2011,BELA VISTA DA CAROBA,3902,PARANA
2011,BELA VISTA DO PARAISO,15083,PARANA
2011,BITURUNA,15891,PARANA
2011,BOA ESPERANCA,4522,PARANA
2011,BOA ESPERANCA DO IGUACU,2738,PARANA
2011,BOA VENTURA DE SAO ROQUE,6537,PARANA
2011,BOA VISTA DA APARECIDA,7872,PARANA
2011,BOCAIUVA DO SUL,11136,PARANA
2011,BOM JESUS DO SUL,3769,PARANA
2011,BOM SUCESSO,6591,PARANA
2011,BOM SUCESSO DO SUL,3285,PARANA
2011,BORRAZOPOLIS,7757,PARANA
2011,BRAGANEY,5700,PARANA
2011,BRASILANDIA DO SUL,3157,PARANA
2011,CAFEARA,2711,PARANA
2011,CAFELANDIA,14932,PARANA
2011,CAFEZAL DO SUL,4263,PARANA
2011,CALIFORNIA,8099,PARANA
2011,CAMBARA,23974,PARANA
2011,CAMBE,97389,PARANA
2011,CAMBIRA,7278,PARANA
2011,CAMPINA DA LAGOA,15269,PARANA
2011,CAMPINA DO SIMAO,4054,PARANA
2011,CAMPINA GRANDE DO SUL,39092,PARANA
2011,CAMPO BONITO,4352,PARANA
2011,CAMPO DO TENENTE,7186,PARANA
2011,CAMPO LARGO,113881,PARANA
2011,CAMPO MAGRO,25183,PARANA
2011,CAMPO MOURAO,87710,PARANA
2011,CANDIDO DE ABREU,16491,PARANA
2011,CANDOI,15044,PARANA
2011,CANTAGALO,12963,PARANA
2011,CAPANEMA,18548,PARANA
2011,CAPITAO LEONIDAS MARQUES,15016,PARANA
2011,CARAMBEI,19493,PARANA
2011,CARLOPOLIS,13737,PARANA
2011,CASCAVEL,289339,PARANA
2011,CASTRO,67353,PARANA
2011,CATANDUVAS,10185,PARANA
2011,CENTENARIO DO SUL,11142,PARANA
2011,CERRO AZUL,16983,PARANA
2011,CEU AZUL,11077,PARANA
2011,CHOPINZINHO,19613,PARANA
2011,CIANORTE,70922,PARANA
2011,CIDADE GAUCHA,11180,PARANA
2011,CLEVELANDIA,17156,PARANA
2011,COLOMBO,215242,PARANA
2011,COLORADO,22452,PARANA
2011,CONGONHINHAS,8312,PARANA
2011,CONSELHEIRO MAIRINCK,3649,PARANA
2011,CONTENDA,16094,PARANA
2011,CORBELIA,16351,PARANA
2011,CORNELIO PROCOPIO,46933,PARANA
2011,CORONEL DOMINGOS SOARES,7256,PARANA
2011,CORONEL VIVIDA,21629,PARANA
2011,CORUMBATAI DO SUL,3930,PARANA
2011,CRUZ MACHADO,18069,PARANA
2011,CRUZEIRO DO IGUACU,4269,PARANA
2011,CRUZEIRO DO OESTE,20431,PARANA
2011,CRUZEIRO DO SUL,4548,PARANA
2011,CRUZMALTINA,3139,PARANA
2011,CURITIBA,1764540,PARANA
2011,CURIUVA,14001,PARANA
2011,DIAMANTE DO NORTE,5471,PARANA
2011,DIAMANTE DO SUL,3499,PARANA
2011,DIAMANTE DOESTE,5038,PARANA
2011,DOIS VIZINHOS,36501,PARANA
2011,DOURADINA,7544,PARANA
2011,DOUTOR CAMARGO,5832,PARANA
2011,DOUTOR ULYSSES,5706,PARANA
2011,ENEAS MARQUES,6082,PARANA
2011,ENGENHEIRO BELTRAO,13892,PARANA
2011,ENTRE RIOS DO OESTE,3972,PARANA
2011,ESPERANCA NOVA,1944,PARANA
2011,ESPIGAO ALTO DO IGUACU,4622,PARANA
2011,FAROL,3434,PARANA
2011,FAXINAL,16368,PARANA
2011,FAZENDA RIO GRANDE,83118,PARANA
2011,FENIX,4791,PARANA
2011,FERNANDES PINHEIRO,5899,PARANA
2011,FIGUEIRA,8236,PARANA
2011,FLOR DA SERRA DO SUL,4710,PARANA
2011,FLORAI,5032,PARANA
2011,FLORESTA,5993,PARANA
2011,FLORESTOPOLIS,11148,PARANA
2011,FLORIDA,2551,PARANA
2011,FORMOSA DO OESTE,7448,PARANA
2011,FOZ DO IGUACU,255900,PARANA
2011,FOZ DO JORDAO,5346,PARANA
2011,FRANCISCO ALVES,6377,PARANA
2011,FRANCISCO BELTRAO,79850,PARANA
2011,GENERAL CARNEIRO,13651,PARANA
2011,GODOY MOREIRA,3299,PARANA
2011,GOIOERE,28962,PARANA
2011,GOIOXIM,7458,PARANA
2011,GRANDES RIOS,6530,PARANA
2011,GUAIRA,30861,PARANA
2011,GUAIRACA,6220,PARANA
2011,GUAMIRANGA,7959,PARANA
2011,GUAPIRAMA,3877,PARANA
2011,GUAPOREMA,2217,PARANA
2011,GUARACI,5251,PARANA
2011,GUARANIACU,14381,PARANA
2011,GUARAPUAVA,168262,PARANA
2011,GUARAQUECABA,7839,PARANA
2011,GUARATUBA,32466,PARANA
2011,HONORIO SERPA,5883,PARANA
2011,IBAITI,28928,PARANA
2011,IBEMA,6081,PARANA
2011,IBIPORA,48662,PARANA
2011,ICARAIMA,8746,PARANA
2011,IGUARACU,4011,PARANA
2011,IGUATU,2232,PARANA
2011,IMBAU,11412,PARANA
2011,IMBITUVA,28759,PARANA
2011,INACIO MARTINS,10941,PARANA
2011,INAJA,2994,PARANA
2011,INDIANOPOLIS,4306,PARANA
2011,IPIRANGA,14215,PARANA
2011,IPORA,14869,PARANA
2011,IRACEMA DO OESTE,2549,PARANA
2011,IRATI,56503,PARANA
2011,IRETAMA,10567,PARANA
2011,ITAGUAJE,4552,PARANA
2011,ITAIPULANDIA,9194,PARANA
2011,ITAMBARACA,6734,PARANA
2011,ITAMBE,5981,PARANA
2011,ITAPEJARA DOESTE,10636,PARANA
2011,ITAPERUCU,24236,PARANA
2011,ITAUNA DO SUL,3517,PARANA
2011,IVAI,12885,PARANA
2011,IVAIPORA,31781,PARANA
2011,IVATE,7559,PARANA
2011,IVATUBA,3026,PARANA
2011,JABOTI,4926,PARANA
2011,JACAREZINHO,39082,PARANA
2011,JAGUAPITA,12324,PARANA
2011,JAGUARIAIVA,32746,PARANA
2011,JANDAIA DO SUL,20315,PARANA
2011,JANIOPOLIS,6413,PARANA
2011,JAPIRA,4903,PARANA
2011,JAPURA,8610,PARANA
2011,JARDIM ALEGRE,12220,PARANA
2011,JARDIM OLINDA,1400,PARANA
2011,JATAIZINHO,11917,PARANA
2011,JESUITAS,8937,PARANA
2011,JOAQUIM TAVORA,10819,PARANA
2011,JUNDIAI DO SUL,3416,PARANA
2011,JURANDA,7603,PARANA
2011,JUSSARA,6634,PARANA
2011,KALORE,4465,PARANA
2011,LAPA,45136,PARANA
2011,LARANJAL,6307,PARANA
2011,LARANJEIRAS DO SUL,30835,PARANA
2011,LEOPOLIS,4122,PARANA
2011,LIDIANOPOLIS,3911,PARANA
2011,LINDOESTE,5295,PARANA
2011,LOANDA,21328,PARANA
2011,LOBATO,4427,PARANA
2011,LONDRINA,511278,PARANA
2011,LUIZIANA,7298,PARANA
2011,LUNARDELLI,5121,PARANA
2011,LUPIONOPOLIS,4613,PARANA
2011,MALLET,13001,PARANA
2011,MAMBORE,13869,PARANA
2011,MANDAGUACU,20008,PARANA
2011,MANDAGUARI,32755,PARANA
2011,MANDIRITUBA,22579,PARANA
2011,MANFRINOPOLIS,3075,PARANA
2011,MANGUEIRINHA,16993,PARANA
2011,MANOEL RIBAS,13177,PARANA
2011,MARECHAL CANDIDO RONDON,47265,PARANA
2011,MARIA HELENA,5923,PARANA
2011,MARIALVA,32209,PARANA
2011,MARILANDIA DO SUL,8847,PARANA
2011,MARILENA,6866,PARANA
2011,MARILUZ,10218,PARANA
2011,MARINGA,362329,PARANA
2011,MARIOPOLIS,6287,PARANA
2011,MARIPA,5668,PARANA
2011,MARMELEIRO,13918,PARANA
2011,MARQUINHO,4929,PARANA
2011,MARUMBI,4602,PARANA
2011,MATELANDIA,16211,PARANA
2011,MATINHOS,29831,PARANA
2011,MATO RICO,3766,PARANA
2011,MAUA DA SERRA,8715,PARANA
2011,MEDIANEIRA,42123,PARANA
2011,MERCEDES,5080,PARANA
2011,MIRADOR,2314,PARANA
2011,MIRASELVA,1854,PARANA
2011,MISSAL,10477,PARANA
2011,MOREIRA SALES,12545,PARANA
2011,MORRETES,15752,PARANA
2011,MUNHOZ DE MELO,3693,PARANA
2011,NOSSA SENHORA DAS GRACAS,3836,PARANA
2011,NOVA ALIANCA DO IVAI,1438,PARANA
2011,NOVA AMERICA DA COLINA,3470,PARANA
2011,NOVA AURORA,11730,PARANA
2011,NOVA CANTU,7234,PARANA
2011,NOVA ESPERANCA,26683,PARANA
2011,NOVA ESPERANCA DO SUDOESTE,5086,PARANA
2011,NOVA FATIMA,8135,PARANA
2011,NOVA LARANJEIRAS,11206,PARANA
2011,NOVA LONDRINA,13059,PARANA
2011,NOVA OLIMPIA,5520,PARANA
2011,NOVA PRATA DO IGUACU,10375,PARANA
2011,NOVA SANTA BARBARA,3931,PARANA
2011,NOVA SANTA ROSA,7664,PARANA
2011,NOVA TEBAS,7239,PARANA
2011,NOVO ITACOLOMI,2824,PARANA
2011,ORTIGUEIRA,23239,PARANA
2011,OURIZONA,3379,PARANA
2011,OURO VERDE DO OESTE,5709,PARANA
2011,PAICANDU,36333,PARANA
2011,PALMAS,43507,PARANA
2011,PALMEIRA,32221,PARANA
2011,PALMITAL,14699,PARANA
2011,PALOTINA,28907,PARANA
2011,PARAISO DO NORTE,11928,PARANA
2011,PARANACITY,10338,PARANA
2011,PARANAGUA,141477,PARANA
2011,PARANAPOEMA,2822,PARANA
2011,PARANAVAI,82038,PARANA
2011,PATO BRAGADO,4881,PARANA
2011,PATO BRANCO,73148,PARANA
2011,PAULA FREITAS,5463,PARANA
2011,PAULO FRONTIN,6940,PARANA
2011,PEABIRU,13635,PARANA
2011,PEROBAL,5681,PARANA
2011,PEROLA,10279,PARANA
2011,PEROLA DOESTE,6715,PARANA
2011,PIEN,11346,PARANA
2011,PINHAIS,118084,PARANA
2011,PINHAL DE SAO BENTO,2630,PARANA
2011,PINHALAO,6215,PARANA
2011,PINHAO,30346,PARANA
2011,PIRAI DO SUL,23560,PARANA
2011,PIRAQUARA,94767,PARANA
2011,PITANGA,32391,PARANA
2011,PITANGUEIRAS,2844,PARANA
2011,PLANALTINA DO PARANA,4103,PARANA
2011,PLANALTO,13618,PARANA
2011,PONTA GROSSA,314527,PARANA
2011,PONTAL DO PARANA,21426,PARANA
2011,PORECATU,14059,PARANA
2011,PORTO AMAZONAS,4535,PARANA
2011,PORTO BARREIRO,3621,PARANA
2011,PORTO RICO,2528,PARANA
2011,PORTO VITORIA,4018,PARANA
2011,PRADO FERREIRA,3456,PARANA
2011,PRANCHITA,5579,PARANA
2011,PRESIDENTE CASTELO BRANCO,4821,PARANA
2011,PRIMEIRO DE MAIO,10840,PARANA
2011,PRUDENTOPOLIS,49016,PARANA
2011,QUARTO CENTENARIO,4819,PARANA
2011,QUATIGUA,7068,PARANA
2011,QUATRO BARRAS,20134,PARANA
